Tp3,3134421
Tp1,1177418
Tb1,1104203
Tp6,1078477
Tf1,618157
Tb6,305549
Tg1,280260
Tu3,259805
Ts1,196583
Tf6,177972
Tu1,161610
Tp4,113516
Tb3,82800
Tf3,55066
Tu6,25683
Tg6,24980
Tp2,24361
Tu4,14578
Ts7,10634
Tg3,8996
Tp5,6372
Ts1e,4673
Tb1e,3480
Tb4,1868
Tg1e,1586
Ts6,1199
Tp1e,1163
Ts3,559
Tf4,543
Tg4,519
Tpz,432
Tu2,364
Tb2,206
Tsz,175
Tu5,136
Tu1e,131
Tb5,113
Tu7,92
Tf2,74
Tgz,54
Ts2,54
Tb7,28
Tg2,19
Tp7,19
Tg7,16
Tf5,8
Tbz,6
Tf7,5
Tuz,1
