Tp3,3169634
Tp1,1181602
Tb1,1107595
Tp6,1076786
Tf1,619790
Tb6,303804
Tg1,280937
Tu3,264151
Ts1,196728
Tf6,177548
Tu1,163666
Tp4,113591
Tb3,84757
Tf3,56649
Tu6,25561
Tp2,24899
Tg6,24855
Tu4,14581
Tg3,9093
Tp5,6362
Ts1e,4673
Tb1e,3480
Tb4,1901
Tg1e,1585
Tp1e,1160
Ts6,1060
Ts3,577
Tf4,548
Tg4,519
Tpz,453
Tu2,376
Tb2,182
Tsz,175
Tu5,142
Tu1e,131
Tb5,122
Tu7,92
Tf2,78
Ts2,55
Tgz,54
Tb7,28
Tg2,21
Tg7,18
Tp7,17
Tf5,8
Tbz,6
Tf7,5
Ts7,4
Tg5,1
Tuz,1
